mandt,spras,matkl,wgbez,wgbez60,operation_flag,is_deleted,recordstamp
800,3,00215,데스크톱 하드웨어,데스크톱 하드웨어,I,False,2021-03-31 05:00:41.416210+00:00
800,1,00216,电池,电池,I,False,2021-03-31 05:00:41.416210+00:00
800,P,00216,Bateria,Bateria,I,False,2021-03-31 05:00:41.416210+00:00
800,G,00216,Battery,Battery,I,False,2021-03-31 05:00:41.416210+00:00
800,d,00216,Battery,Battery,I,False,2021-03-31 05:00:41.416210+00:00
800,R,00216,Battery,Battery,I,False,2021-03-31 05:00:41.416210+00:00
800,W,00216,Battery,Battery,I,False,2021-03-31 05:00:41.416210+00:00
800,E,00216,Battery,Battery,I,False,2021-03-31 05:00:41.416210+00:00
800,6,00216,Battery,Battery,I,False,2021-03-31 05:00:41.416210+00:00
800,5,00216,Battery,Battery,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,00216,Battery,Battery,I,False,2021-03-31 05:00:41.416210+00:00
800,4,00216,Battery,Battery,I,False,2021-03-31 05:00:41.416210+00:00
800,S,00216,Batería,Batería,I,False,2021-03-31 05:00:41.416210+00:00
800,F,00216,Batterie,Batterie,I,False,2021-03-31 05:00:41.416210+00:00
800,D,00216,Batterie,Batterie,I,False,2021-03-31 05:00:41.416210+00:00
800,3,00216,배터리,배터리,I,False,2021-03-31 05:00:41.416210+00:00
800,J,00216,バッテリ,バッテリ,I,False,2021-03-31 05:00:41.416210+00:00
800,1,00217,PDA,PDA,I,False,2021-03-31 05:00:41.416210+00:00
800,S,00217,PDA,PDA,I,False,2021-03-31 05:00:41.416210+00:00
800,J,00217,PDA,PDA,I,False,2021-03-31 05:00:41.416210+00:00
800,P,00217,PDA,PDA,I,False,2021-03-31 05:00:41.416210+00:00
800,D,00217,PDA,PDA,I,False,2021-03-31 05:00:41.416210+00:00
800,F,00217,PDA,PDA,I,False,2021-03-31 05:00:41.416210+00:00
800,3,00217,PDA,PDA,I,False,2021-03-31 05:00:41.416210+00:00
800,4,00217,PDA,Personal Digital Assistants,I,False,2021-03-31 05:00:41.416210+00:00
800,W,00217,PDA,Personal Digital Assistants,I,False,2021-03-31 05:00:41.416210+00:00
800,6,00217,PDA,Personal Digital Assistants,I,False,2021-03-31 05:00:41.416210+00:00
800,d,00217,PDA,Personal Digital Assistants,I,False,2021-03-31 05:00:41.416210+00:00
800,G,00217,PDA,Personal Digital Assistants,I,False,2021-03-31 05:00:41.416210+00:00
800,5,00217,PDA,Personal Digital Assistants,I,False,2021-03-31 05:00:41.416210+00:00
800,E,00217,PDA,Personal Digital Assistants,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,00217,PDA,Personal Digital Assistants,I,False,2021-03-31 05:00:41.416210+00:00
800,E,00218,Displays,Displays,I,False,2021-03-31 05:00:41.416210+00:00
800,G,00218,Displays,Displays,I,False,2021-03-31 05:00:41.416210+00:00
800,6,00218,Displays,Displays,I,False,2021-03-31 05:00:41.416210+00:00
800,d,00218,Displays,Displays,I,False,2021-03-31 05:00:41.416210+00:00
800,5,00218,Displays,Displays,I,False,2021-03-31 05:00:41.416210+00:00
800,D,00218,Displays,Displays,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,00218,Displays,Displays,I,False,2021-03-31 05:00:41.416210+00:00
800,4,00218,Displays,Displays,I,False,2021-03-31 05:00:41.416210+00:00
800,W,00218,Displays,Displays,I,False,2021-03-31 05:00:41.416210+00:00
800,1,00218,显示器,显示器,I,False,2021-03-31 05:00:41.416210+00:00
800,F,00218,Affichages,Affichages,I,False,2021-03-31 05:00:41.416210+00:00
800,P,00218,Exibições,Exibições,I,False,2021-03-31 05:00:41.416210+00:00
800,S,00218,Visualizadores,Visualizadores,I,False,2021-03-31 05:00:41.416210+00:00
800,3,00218,디스플레이,디스플레이,I,False,2021-03-31 05:00:41.416210+00:00
800,R,00218,Просмотры,Просмотры,I,False,2021-03-31 05:00:41.416210+00:00
800,J,00218,ディスプレイ,ディスプレイ,I,False,2021-03-31 05:00:41.416210+00:00
800,3,00301,전구,전구,I,False,2021-03-31 05:00:41.416210+00:00
800,3,00302,라디에이터,라디에이터,I,False,2021-03-31 05:00:41.416210+00:00
800,3,00303,형광등,형광등,I,False,2021-03-31 05:00:41.416210+00:00
800,3,00304,할로겐 등,할로겐 등,I,False,2021-03-31 05:00:41.416210+00:00
800,3,00305,컴포넌트,컴포넌트,I,False,2021-03-31 05:00:41.416210+00:00
800,D,00601,Büromaschinen,Büromaschinen,I,False,2021-03-31 05:00:41.416210+00:00
800,3,00601,사무용 기계,사무용 기계,I,False,2021-03-31 05:00:41.416210+00:00
800,F,00601,Machines de bureau,Machines de bureau,I,False,2021-03-31 05:00:41.416210+00:00
800,S,00601,Maquinaria oficina,Maquinaria oficina,I,False,2021-03-31 05:00:41.416210+00:00
800,J,00601,オフィス機器,オフィス機器,I,False,2021-03-31 05:00:41.416210+00:00
800,1,00601,办公用计算机,办公用计算机,I,False,2021-03-31 05:00:41.416210+00:00
800,P,00601,Máquinas escritório,Máquinas escritório,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,00601,Office Machines,Office machines and their supplies and accessories,I,False,2021-03-31 05:00:41.416210+00:00
800,E,00601,Office Machines,Office machines and their supplies and accessories (00601),I,False,2021-03-31 05:00:41.416210+00:00
800,4,00601,Office Machines,Office machines and their supplies and accessories (00601),I,False,2021-03-31 05:00:41.416210+00:00
800,G,00601,Office Machines,Office machines and their supplies and accessories (00601),I,False,2021-03-31 05:00:41.416210+00:00
800,6,00601,Office Machines,Office machines and their supplies and accessories (00601),I,False,2021-03-31 05:00:41.416210+00:00
800,d,00601,Office Machines,Office machines and their supplies and accessories (00601),I,False,2021-03-31 05:00:41.416210+00:00
800,W,00601,Office Machines,Office machines and their supplies and accessories (00601),I,False,2021-03-31 05:00:41.416210+00:00
800,5,00601,Office Machines,Office machines and their supplies and accessories (00601),I,False,2021-03-31 05:00:41.416210+00:00
800,D,00602,Bürodruck,Bürodruck,I,False,2021-03-31 05:00:41.416210+00:00
800,1,00602,办公用打印,办公用打印,I,False,2021-03-31 05:00:41.416210+00:00
800,3,00602,사무용 인쇄,사무용 인쇄,I,False,2021-03-31 05:00:41.416210+00:00
800,F,00602,Impression bureau,Impression bureau,I,False,2021-03-31 05:00:41.416210+00:00
800,S,00602,Impresión oficina,Impresión oficina,I,False,2021-03-31 05:00:41.416210+00:00
800,J,00602,オフィス印刷,オフィス印刷,I,False,2021-03-31 05:00:41.416210+00:00
800,P,00602,Impressão escritório,Impressão escritório,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,00602,Office Printing,Printers and other publishing equipment (00602),I,False,2021-03-31 05:00:41.416210+00:00
800,d,00602,Office Printing,Printers and other publishing equipment (00602),I,False,2021-03-31 05:00:41.416210+00:00
800,E,00602,Office Printing,Printers and other publishing equipment (00602),I,False,2021-03-31 05:00:41.416210+00:00
800,6,00602,Office Printing,Printers and other publishing equipment (00602),I,False,2021-03-31 05:00:41.416210+00:00
800,4,00602,Office Printing,Printers and other publishing equipment (00602),I,False,2021-03-31 05:00:41.416210+00:00
800,5,00602,Office Printing,Printers and other publishing equipment (00602),I,False,2021-03-31 05:00:41.416210+00:00
800,G,00602,Office Printing,Printers and other publishing equipment (00602),I,False,2021-03-31 05:00:41.416210+00:00
800,W,00602,Office Printing,Printers and other publishing equipment (00602),I,False,2021-03-31 05:00:41.416210+00:00
800,S,00603,Bandeja oficina,Bandeja oficina,I,False,2021-03-31 05:00:41.416210+00:00
800,F,00603,Accessoires bureau,Accessoires bureau,I,False,2021-03-31 05:00:41.416210+00:00
800,D,00603,Position des Büros,Position des Büros,I,False,2021-03-31 05:00:41.416210+00:00
800,P,00603,Acessórios de escrit,Acessórios de escritório,I,False,2021-03-31 05:00:41.416210+00:00
800,J,00603,オフィスデスク用品,オフィスデスク用品,I,False,2021-03-31 05:00:41.416210+00:00
800,1,00603,办公用桌面辅助设备,办公用桌面辅助设备,I,False,2021-03-31 05:00:41.416210+00:00
800,3,00603,사무용 책상 액세서리,사무용 책상 액세서리,I,False,2021-03-31 05:00:41.416210+00:00
800,5,00603,Office Desk Ass,Office and Desk Accessoires (00603),I,False,2021-03-31 05:00:41.416210+00:00
800,E,00603,Office Desk Ass,Office and Desk Accessoires (00603),I,False,2021-03-31 05:00:41.416210+00:00
800,Z,00603,Office Desk Ass,Office and Desk Accessoires (00603),I,False,2021-03-31 05:00:41.416210+00:00
800,d,00603,Office Desk Ass,Office and Desk Accessoires (00603),I,False,2021-03-31 05:00:41.416210+00:00
800,W,00603,Office Desk Ass,Office and Desk Accessoires (00603),I,False,2021-03-31 05:00:41.416210+00:00
800,6,00603,Office Desk Ass,Office and Desk Accessoires (00603),I,False,2021-03-31 05:00:41.416210+00:00
800,4,00603,Office Desk Ass,Office and Desk Accessoires (00603),I,False,2021-03-31 05:00:41.416210+00:00
800,G,00603,Office Desk Ass,Office and Desk Accessoires (00603),I,False,2021-03-31 05:00:41.416210+00:00
800,1,00700,咨询和培训,咨询和培训,I,False,2021-03-31 05:00:41.416210+00:00
800,D,00700,Berat. und Training,Berat. und Training,I,False,2021-03-31 05:00:41.416210+00:00
800,S,00700,Berat. y formación,Berat. y formación,I,False,2021-03-31 05:00:41.416210+00:00
800,F,00700,Conseil et formation,Conseil et formation,I,False,2021-03-31 05:00:41.416210+00:00
800,P,00700,Consultoria e trein.,Consultoria e trein.,I,False,2021-03-31 05:00:41.416210+00:00
800,3,00700,컨설팅 및 교육,컨설팅 및 교육,I,False,2021-03-31 05:00:41.416210+00:00
800,d,00700,Berat.  und Training,Beratung  und Training,I,False,2021-03-31 05:00:41.416210+00:00
800,G,00700,Berat.  und Training,Beratung  und Training,I,False,2021-03-31 05:00:41.416210+00:00
800,4,00700,Berat.  und Training,Beratung  und Training,I,False,2021-03-31 05:00:41.416210+00:00
800,6,00700,Berat.  und Training,Beratung  und Training,I,False,2021-03-31 05:00:41.416210+00:00
800,5,00700,Berat.  und Training,Beratung  und Training,I,False,2021-03-31 05:00:41.416210+00:00
800,W,00700,Berat.  und Training,Beratung  und Training,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,00700,Berat.  und Training,Beratung  und Training,I,False,2021-03-31 05:00:41.416210+00:00
800,R,00700,Berat.  und Training,Beratung  und Training,I,False,2021-03-31 05:00:41.416210+00:00
800,E,00700,Cons. and Training,Consulting and Training,I,False,2021-03-31 05:00:41.416210+00:00
800,J,00700,コンサルティングと研修,コンサルティングと研修,I,False,2021-03-31 05:00:41.416210+00:00
800,3,00701,컨설팅,컨설팅,I,False,2021-03-31 05:00:41.416210+00:00
800,3,00702,교육,교육,I,False,2021-03-31 05:00:41.416210+00:00
800,3,00703,ESA 물류,ESA 물류,I,False,2021-03-31 05:00:41.416210+00:00
800,3,00704,ESA 법률,ESA 법률,I,False,2021-03-31 05:00:41.416210+00:00
800,3,00705,ESA 회계,ESA 회계,I,False,2021-03-31 05:00:41.416210+00:00
800,3,00706,기타,기타,I,False,2021-03-31 05:00:41.416210+00:00
800,1,00710,IT 服务,IT 服务,I,False,2021-03-31 05:00:41.416210+00:00
800,D,00710,IT-Services,IT-Services,I,False,2021-03-31 05:00:41.416210+00:00
800,F,00710,Services IT,Services IT,I,False,2021-03-31 05:00:41.416210+00:00
800,3,00710,IT 서비스,IT 서비스,I,False,2021-03-31 05:00:41.416210+00:00
800,S,00710,Servicios TI,Servicios TI,I,False,2021-03-31 05:00:41.416210+00:00
800,J,00710,IT サービス,IT サービス,I,False,2021-03-31 05:00:41.416210+00:00
800,P,00710,Serviços de TI,Serviços de TI,I,False,2021-03-31 05:00:41.416210+00:00
800,6,00710,IT-Services,IT Technical Services,I,False,2021-03-31 05:00:41.416210+00:00
800,4,00710,IT-Services,IT Technical Services,I,False,2021-03-31 05:00:41.416210+00:00
800,d,00710,IT-Services,IT Technical Services,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,00710,IT-Services,IT Technical Services,I,False,2021-03-31 05:00:41.416210+00:00
800,G,00710,IT-Services,IT Technical Services,I,False,2021-03-31 05:00:41.416210+00:00
800,E,00710,IT-Services,IT Technical Services,I,False,2021-03-31 05:00:41.416210+00:00
800,W,00710,IT-Services,IT Technical Services,I,False,2021-03-31 05:00:41.416210+00:00
800,5,00710,IT-Services,IT Technical Services,I,False,2021-03-31 05:00:41.416210+00:00
800,1,00711,复印机维护,复印机维护,I,False,2021-03-31 05:00:41.416210+00:00
800,D,00711,Kopierer-Wartung,Kopierer-Wartung,I,False,2021-03-31 05:00:41.416210+00:00
800,P,00711,Manut.copiadoras,Manut.copiadoras,I,False,2021-03-31 05:00:41.416210+00:00
800,3,00711,복사기 정비,복사기 정비,I,False,2021-03-31 05:00:41.416210+00:00
800,J,00711,コピー機保全,コピー機保全,I,False,2021-03-31 05:00:41.416210+00:00
800,F,00711,Maintenance photocop,Maintenance photocop,I,False,2021-03-31 05:00:41.416210+00:00
800,S,00711,Mant. fotocopiadoras,Mant. fotocopiadoras,I,False,2021-03-31 05:00:41.416210+00:00
800,G,00711,Copiers Maintenance,Copiers Maintenance and Repair,I,False,2021-03-31 05:00:41.416210+00:00
800,E,00711,Copiers Maintenance,Copiers Maintenance and Repair,I,False,2021-03-31 05:00:41.416210+00:00
800,6,00711,Copiers Maintenance,Copiers Maintenance and Repair,I,False,2021-03-31 05:00:41.416210+00:00
800,5,00711,Copiers Maintenance,Copiers Maintenance and Repair,I,False,2021-03-31 05:00:41.416210+00:00
800,4,00711,Copiers Maintenance,Copiers Maintenance and Repair,I,False,2021-03-31 05:00:41.416210+00:00
800,d,00711,Copiers Maintenance,Copiers Maintenance and Repair,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,00711,Copiers Maintenance,Copiers Maintenance and Repair,I,False,2021-03-31 05:00:41.416210+00:00
800,W,00711,Copiers Maintenance,Copiers Maintenance and Repair,I,False,2021-03-31 05:00:41.416210+00:00
800,1,00712,复印机维护,复印机维护,I,False,2021-03-31 05:00:41.416210+00:00
800,D,00712,Kopierer-Wartung,Kopierer-Wartung,I,False,2021-03-31 05:00:41.416210+00:00
800,P,00712,Manut.copiadoras,Manut.copiadoras,I,False,2021-03-31 05:00:41.416210+00:00
800,3,00712,복사기 정비,복사기 정비,I,False,2021-03-31 05:00:41.416210+00:00
800,J,00712,コピー機保全,コピー機保全,I,False,2021-03-31 05:00:41.416210+00:00
800,F,00712,Maintenance photocop,Maintenance photocop,I,False,2021-03-31 05:00:41.416210+00:00
800,S,00712,Mant. fotocopiadoras,Mant. fotocopiadoras,I,False,2021-03-31 05:00:41.416210+00:00
800,E,00712,Copiers Maintenance,Copiers Maintenance and Repair,I,False,2021-03-31 05:00:41.416210+00:00
800,W,00712,Copiers Maintenance,Copiers Maintenance and Repair,I,False,2021-03-31 05:00:41.416210+00:00
800,5,00712,Copiers Maintenance,Copiers Maintenance and Repair,I,False,2021-03-31 05:00:41.416210+00:00
800,4,00712,Copiers Maintenance,Copiers Maintenance and Repair,I,False,2021-03-31 05:00:41.416210+00:00
800,6,00712,Copiers Maintenance,Copiers Maintenance and Repair,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,00712,Copiers Maintenance,Copiers Maintenance and Repair,I,False,2021-03-31 05:00:41.416210+00:00
800,G,00712,Copiers Maintenance,Copiers Maintenance and Repair,I,False,2021-03-31 05:00:41.416210+00:00
800,d,00712,Copiers Maintenance,Copiers Maintenance and Repair,I,False,2021-03-31 05:00:41.416210+00:00
800,3,00714,인력 서비스,인력 서비스,I,False,2021-03-31 05:00:41.416210+00:00
800,3,00715,E&P 서비스,E&P 서비스,I,False,2021-03-31 05:00:41.416210+00:00
800,1,00720,E&P 服务,E&P 服务,I,False,2021-03-31 05:00:41.416210+00:00
800,D,00720,E&P-Services,E&P-Services,I,False,2021-03-31 05:00:41.416210+00:00
800,F,00720,Services E&P,Services E&P,I,False,2021-03-31 05:00:41.416210+00:00
800,3,00720,E&P 서비스,E&P 서비스,I,False,2021-03-31 05:00:41.416210+00:00
800,S,00720,Servicios E&P,Servicios E&P,I,False,2021-03-31 05:00:41.416210+00:00
800,E,00720,FIORI Services,Fiori Services,I,False,2021-03-31 05:00:41.416210+00:00
800,J,00720,E&P サービス,E&P サービス,I,False,2021-03-31 05:00:41.416210+00:00
800,3,00801,일회용 종이 포장,일회용 종이 포장,I,False,2021-03-31 05:00:41.416210+00:00
800,3,00802,일회용 플라스틱 포장,일회용 플라스틱 포장,I,False,2021-03-31 05:00:41.416210+00:00
800,3,00803,팔레트,팔레트,I,False,2021-03-31 05:00:41.416210+00:00
800,3,00804,회수형 포장,회수형 포장,I,False,2021-03-31 05:00:41.416210+00:00
800,3,00805,필러,필러,I,False,2021-03-31 05:00:41.416210+00:00
800,3,00807,병,병,I,False,2021-03-31 05:00:41.416210+00:00
800,3,00808,골판지 상자,골판지 상자,I,False,2021-03-31 05:00:41.416210+00:00
800,3,00901,자동차 액세서리,자동차 액세서리,I,False,2021-03-31 05:00:41.416210+00:00
800,3,00902,가정용 오락 액세서리,가정용 오락 액세서리,I,False,2021-03-31 05:00:41.416210+00:00
800,3,01001,지방,지방,I,False,2021-03-31 05:00:41.416210+00:00
800,3,01002,기름,기름,I,False,2021-03-31 05:00:41.416210+00:00
800,3,01003,냉각수,냉각수,I,False,2021-03-31 05:00:41.416210+00:00
800,3,01004,가스,가스,I,False,2021-03-31 05:00:41.416210+00:00
800,3,01005,기타,기타,I,False,2021-03-31 05:00:41.416210+00:00
800,3,01201,케이블 및 연결 단자,케이블 및 연결 단자,I,False,2021-03-31 05:00:41.416210+00:00
800,3,01202,라우터,라우터,I,False,2021-03-31 05:00:41.416210+00:00
800,3,01203,서버,서버,I,False,2021-03-31 05:00:41.416210+00:00
800,3,01204,기타,기타,I,False,2021-03-31 05:00:41.416210+00:00
800,3,01401,운영 체제,운영 체제,I,False,2021-03-31 05:00:41.416210+00:00
800,3,01402,유지관리,유지관리,I,False,2021-03-31 05:00:41.416210+00:00
800,3,01403,비즈니스 소프트웨어,비즈니스 소프트웨어,I,False,2021-03-31 05:00:41.416210+00:00
800,3,01405,프로그래밍 언어,프로그래밍 언어,I,False,2021-03-31 05:00:41.416210+00:00
800,3,01406,기술 소프트웨어,기술 소프트웨어,I,False,2021-03-31 05:00:41.416210+00:00
800,3,01407,툴,툴,I,False,2021-03-31 05:00:41.416210+00:00
800,3,01501,신선육,신선육,I,False,2021-03-31 05:00:41.416210+00:00
800,3,01502,냉동육,냉동육,I,False,2021-03-31 05:00:41.416210+00:00
800,3,01503,신선한 식품,신선한 식품,I,False,2021-03-31 05:00:41.416210+00:00
800,3,01504,빵,빵,I,False,2021-03-31 05:00:41.416210+00:00
800,3,01505,유제품 및 달걀,유제품 및 달걀,I,False,2021-03-31 05:00:41.416210+00:00
800,3,01506,저장 품목,저장 품목,I,False,2021-03-31 05:00:41.416210+00:00
800,3,01507,알콜,알콜,I,False,2021-03-31 05:00:41.416210+00:00
800,3,01508,알콜 외,알콜 외,I,False,2021-03-31 05:00:41.416210+00:00
800,3,01509,식료품 외,식료품 외,I,False,2021-03-31 05:00:41.416210+00:00
800,1,01510,玻璃瓶,玻璃瓶,I,False,2021-03-31 05:00:41.416210+00:00
800,3,01510,유리병,유리병,I,False,2021-03-31 05:00:41.416210+00:00
800,D,01510,Glasflaschen,Glasflaschen,I,False,2021-03-31 05:00:41.416210+00:00
800,J,01510,ガラス瓶,ガラス瓶,I,False,2021-03-31 05:00:41.416210+00:00
800,4,01510,Glass Bottles,Glass Bottles,I,False,2021-03-31 05:00:41.416210+00:00
800,d,01510,Glass Bottles,Glass Bottles,I,False,2021-03-31 05:00:41.416210+00:00
800,6,01510,Glass Bottles,Glass Bottles,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,01510,Glass Bottles,Glass Bottles,I,False,2021-03-31 05:00:41.416210+00:00
800,G,01510,Glass Bottles,Glass Bottles,I,False,2021-03-31 05:00:41.416210+00:00
800,E,01510,Glass Bottles,Glass Bottles,I,False,2021-03-31 05:00:41.416210+00:00
800,5,01510,Glass Bottles,Glass Bottles,I,False,2021-03-31 05:00:41.416210+00:00
800,W,01510,Glass Bottles,Glass Bottles,I,False,2021-03-31 05:00:41.416210+00:00
800,P,01510,Garrafas de vidro,Garrafas de vidro,I,False,2021-03-31 05:00:41.416210+00:00
800,S,01510,Botellas de vidrio,Botellas de vidrio,I,False,2021-03-31 05:00:41.416210+00:00
800,F,01510,Bouteille en verre,Bouteille en verre,I,False,2021-03-31 05:00:41.416210+00:00
800,R,01510,Стеклянные бутылки,Стеклянные бутылки,I,False,2021-03-31 05:00:41.416210+00:00
